index,status,mode,seconds,return_code,test_path,expect_path,unique_id,expected_compact,actual_compact,message,raw_log,program_log,source
402,BUILD_FAIL,compact,0.1325,1,uxm\tests\all_expected_known\0515__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_04_accounting_vat_profit__97929a1f4e.uxm,uxm\tests\all_expected_known\0515__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_04_accounting_vat_profit__97929a1f4e.expect,0515__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_04_accounting_vat_profit__97929a1f4e,180200,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0402_0515__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_04_accounting_vat_profit__9.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0402_0515__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_04_accounting_vat_profit__9.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
403,BUILD_FAIL,compact,0.1268,1,uxm\tests\all_expected_known\0518__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_dynamic_meta_addr__6a0e5ee1a9.uxm,uxm\tests\all_expected_known\0518__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_dynamic_meta_addr__6a0e5ee1a9.expect,0518__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_dynamic_meta_addr__6a0e5ee1a9,33,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0403_0518__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_dynamic_meta_addr__6a0e5ee1a.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0403_0518__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_dynamic_meta_addr__6a0e5ee1a.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
404,BUILD_FAIL,compact,0.1326,1,uxm\tests\all_expected_known\0519__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_forced_host_meta__9ff7eecddb.uxm,uxm\tests\all_expected_known\0519__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_forced_host_meta__9ff7eecddb.expect,0519__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_forced_host_meta__9ff7eecddb,5,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0404_0519__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_forced_host_meta__9ff7eecddb.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0404_0519__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_forced_host_meta__9ff7eecddb.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
405,BUILD_FAIL,compact,0.1251,1,uxm\tests\all_expected_known\0520__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_immediate_add__c26151b3c9.uxm,uxm\tests\all_expected_known\0520__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_immediate_add__c26151b3c9.expect,0520__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_immediate_add__c26151b3c9,15,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0405_0520__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_immediate_add__c26151b3c9.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0405_0520__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_immediate_add__c26151b3c9.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
406,BUILD_FAIL,compact,0.1217,1,uxm\tests\all_expected_known\0521__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_immediate_sub__d5b6549c24.uxm,uxm\tests\all_expected_known\0521__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_immediate_sub__d5b6549c24.expect,0521__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_immediate_sub__d5b6549c24,7,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0406_0521__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_immediate_sub__d5b6549c24.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0406_0521__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_immediate_sub__d5b6549c24.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
408,BUILD_FAIL,compact,0.1526,1,uxm\tests\all_expected_known\0523__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_stack_push_pop__2e1188b1ae.uxm,uxm\tests\all_expected_known\0523__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_stack_push_pop__2e1188b1ae.expect,0523__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_stack_push_pop__2e1188b1ae,65,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0408_0523__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_stack_push_pop__2e1188b1ae.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0408_0523__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_cmd_stack_push_pop__2e1188b1ae.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
409,BUILD_FAIL,compact,0.1531,1,uxm\tests\all_expected_known\0528__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_007_const_7__09bcbd9ed7.uxm,uxm\tests\all_expected_known\0528__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_007_const_7__09bcbd9ed7.expect,0528__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_007_const_7__09bcbd9ed7,7,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0409_0528__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_007_const_7__09bcbd9ed7.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0409_0528__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_007_const_7__09bcbd9ed7.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
410,BUILD_FAIL,compact,0.1428,1,uxm\tests\all_expected_known\0529__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_008_const_8__8ea967a66a.uxm,uxm\tests\all_expected_known\0529__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_008_const_8__8ea967a66a.expect,0529__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_008_const_8__8ea967a66a,8,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0410_0529__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_008_const_8__8ea967a66a.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0410_0529__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_008_const_8__8ea967a66a.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
411,BUILD_FAIL,compact,0.1493,1,uxm\tests\all_expected_known\0537__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_020_add__e9f9c61b77.uxm,uxm\tests\all_expected_known\0537__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_020_add__e9f9c61b77.expect,0537__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_020_add__e9f9c61b77,30,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0411_0537__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_020_add__e9f9c61b77.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0411_0537__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_020_add__e9f9c61b77.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
412,BUILD_FAIL,compact,0.1434,1,uxm\tests\all_expected_known\0538__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_021_sub__fa56f66ae5.uxm,uxm\tests\all_expected_known\0538__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_021_sub__fa56f66ae5.expect,0538__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_021_sub__fa56f66ae5,30,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0412_0538__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_021_sub__fa56f66ae5.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0412_0538__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_021_sub__fa56f66ae5.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
413,BUILD_FAIL,compact,0.1451,1,uxm\tests\all_expected_known\0539__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_022_mul__8a23bbac00.uxm,uxm\tests\all_expected_known\0539__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_022_mul__8a23bbac00.expect,0539__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_022_mul__8a23bbac00,42,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0413_0539__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_022_mul__8a23bbac00.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0413_0539__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_022_mul__8a23bbac00.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
414,BUILD_FAIL,compact,0.1532,1,uxm\tests\all_expected_known\0540__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_023_div__00b38f2e5c.uxm,uxm\tests\all_expected_known\0540__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_023_div__00b38f2e5c.expect,0540__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_023_div__00b38f2e5c,4,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0414_0540__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_023_div__00b38f2e5c.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0414_0540__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_023_div__00b38f2e5c.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
415,BUILD_FAIL,compact,0.141,1,uxm\tests\all_expected_known\0541__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_024_mod__a5558b5934.uxm,uxm\tests\all_expected_known\0541__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_024_mod__a5558b5934.expect,0541__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_024_mod__a5558b5934,3,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0415_0541__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_024_mod__a5558b5934.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0415_0541__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_024_mod__a5558b5934.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
416,BUILD_FAIL,compact,0.1342,1,uxm\tests\all_expected_known\0542__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_025_min__d0d8a2723b.uxm,uxm\tests\all_expected_known\0542__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_025_min__d0d8a2723b.expect,0542__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_025_min__d0d8a2723b,3,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0416_0542__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_025_min__d0d8a2723b.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0416_0542__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_025_min__d0d8a2723b.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
417,BUILD_FAIL,compact,0.1314,1,uxm\tests\all_expected_known\0543__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_026_max__31d56e97f6.uxm,uxm\tests\all_expected_known\0543__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_026_max__31d56e97f6.expect,0543__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_026_max__31d56e97f6,8,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0417_0543__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_026_max__31d56e97f6.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0417_0543__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_026_max__31d56e97f6.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
418,BUILD_FAIL,compact,0.1301,1,uxm\tests\all_expected_known\0544__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_027_abs_arg2__9f7689021d.uxm,uxm\tests\all_expected_known\0544__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_027_abs_arg2__9f7689021d.expect,0544__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_027_abs_arg2__9f7689021d,9,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0418_0544__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_027_abs_arg2__9f7689021d.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0418_0544__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_027_abs_arg2__9f7689021d.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
419,BUILD_FAIL,compact,0.1251,1,uxm\tests\all_expected_known\0545__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_028_neg_arg2__1168d32204.uxm,uxm\tests\all_expected_known\0545__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_028_neg_arg2__1168d32204.expect,0545__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_028_neg_arg2__1168d32204,-9,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0419_0545__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_028_neg_arg2__1168d32204.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0419_0545__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_028_neg_arg2__1168d32204.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
420,BUILD_FAIL,compact,0.1269,1,uxm\tests\all_expected_known\0546__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_029_cmp__d790ef44ef.uxm,uxm\tests\all_expected_known\0546__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_029_cmp__d790ef44ef.expect,0546__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_029_cmp__d790ef44ef,0,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0420_0546__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_029_cmp__d790ef44ef.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0420_0546__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_029_cmp__d790ef44ef.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
421,BUILD_FAIL,compact,0.1366,1,uxm\tests\all_expected_known\0550__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_033_div_unsigned_alias__116fd40778.uxm,uxm\tests\all_expected_known\0550__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_033_div_unsigned_alias__116fd40778.expect,0550__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_033_div_unsigned_alias__116fd40778,4,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0421_0550__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_033_div_unsigned_alias__.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0421_0550__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_033_div_unsigned_alias__.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
422,BUILD_FAIL,compact,0.1275,1,uxm\tests\all_expected_known\0551__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_034_div_signed__b853dff78c.uxm,uxm\tests\all_expected_known\0551__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_034_div_signed__b853dff78c.expect,0551__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_034_div_signed__b853dff78c,4,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0422_0551__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_034_div_signed__b853dff7.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0422_0551__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_034_div_signed__b853dff7.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
423,BUILD_FAIL,compact,0.1319,1,uxm\tests\all_expected_known\0552__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_035_mod_unsigned_alias__fe2e94cf65.uxm,uxm\tests\all_expected_known\0552__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_035_mod_unsigned_alias__fe2e94cf65.expect,0552__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_035_mod_unsigned_alias__fe2e94cf65,3,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0423_0552__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_035_mod_unsigned_alias__.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0423_0552__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_test_mega_service_035_mod_unsigned_alias__.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
